* description: Edge-area closure Form 3d cluster fixed-effect intercepts
* unit: 1 (log10 scale)
* note: Form 3d: log10(E) = alpha_j + 0.878441*log10(A) + (gamma_base + gamma_region)*p + (gamma2_base + gamma2_region)*p^2 + -4.853625*p^3
* origin: tasks/pipeline/06_export_for_magpie.R from form3d_params.rds
* creation date: Sun Feb 15 20:55:06 2026
CAZ_1,1.8581183
CAZ_2,1.9139728
CAZ_3,1.9403429
CAZ_4,1.8809288
CAZ_5,1.9113297
CHA_10,1.8326903
CHA_11,1.8545333
CHA_12,1.8377332
CHA_13,1.7940154
CHA_14,1.7301543
CHA_15,1.992563
CHA_16,1.8046055
CHA_17,1.9355426
CHA_18,1.9186803
CHA_19,1.9941595
CHA_20,2.0616494
CHA_21,1.951779
CHA_22,1.8281846
CHA_23,1.9447491
CHA_24,1.8993397
CHA_6,1.9873226
CHA_7,0
CHA_8,1.9845752
CHA_9,1.8413641
EUR_25,1.7502719
EUR_26,1.8262318
EUR_27,1.6993248
EUR_28,1.8538991
EUR_29,1.7996534
EUR_30,1.7829816
EUR_31,1.7786132
EUR_32,1.6282338
EUR_33,1.6189942
EUR_34,1.9075083
EUR_35,1.790253
EUR_36,1.9008961
IND_37,1.9018521
IND_38,1.9409476
IND_39,2.0926891
IND_40,1.9482373
IND_41,1.9581411
IND_42,2.1571298
IND_43,2.0538444
IND_44,2.0090968
IND_45,2.0503203
IND_46,1.9200186
IND_47,2.0113601
IND_48,1.7498993
JPN_49,1.4212574
JPN_50,1.1717607
JPN_51,1.1968143
JPN_52,1.2044029
JPN_53,1.493858
JPN_54,1.3330214
JPN_55,1.6889126
LAM_56,1.7757747
LAM_57,1.8434097
LAM_58,1.7916287
LAM_59,1.8562672
LAM_60,1.8133065
LAM_61,1.8821572
LAM_62,1.810466
LAM_63,1.7271451
LAM_64,1.5526085
LAM_65,1.8110445
LAM_66,1.2986305
LAM_67,1.663586
LAM_68,1.4230188
LAM_69,1.8165972
LAM_70,1.6773138
LAM_71,1.7407784
LAM_72,1.804969
LAM_73,1.8322011
LAM_74,1.9003363
LAM_75,1.6805142
LAM_76,1.7986508
LAM_77,1.8005172
LAM_78,1.8359851
LAM_79,1.4600543
LAM_80,1.7015578
LAM_81,1.8234347
LAM_82,1.6911842
LAM_83,1.7116425
LAM_84,1.8026657
LAM_85,1.7591835
LAM_86,1.7376981
LAM_87,1.8388841
LAM_88,1.8066347
MEA_100,1.8689296
MEA_101,1.8843452
MEA_102,1.817654
MEA_103,0
MEA_104,1.8379168
MEA_105,1.8289752
MEA_106,1.7971994
MEA_107,1.820517
MEA_108,1.850283
MEA_109,1.8506172
MEA_110,1.8138058
MEA_111,1.8270743
MEA_112,1.9000702
MEA_113,1.853384
MEA_89,1.851062
MEA_90,1.9663496
MEA_91,1.838365
MEA_92,1.7712679
MEA_93,1.8253719
MEA_94,1.9913532
MEA_95,1.8900539
MEA_96,1.9538154
MEA_97,0
MEA_98,1.9466764
MEA_99,1.7921517
NEU_114,0
NEU_115,0
NEU_116,1.7432847
NEU_117,1.8146397
NEU_118,1.8287891
NEU_119,0
NEU_120,0
NEU_121,1.7894053
OAS_122,1.6219891
OAS_123,1.806995
OAS_124,1.8808979
OAS_125,1.0559715
OAS_126,1.623267
OAS_127,0
OAS_128,1.7627761
OAS_129,1.9114783
OAS_130,1.7247544
OAS_131,1.8120455
OAS_132,1.2701619
OAS_133,1.4608485
OAS_134,2.0925942
OAS_135,1.8848724
OAS_136,1.9807701
OAS_137,1.9158842
REF_138,1.9630516
REF_139,1.9087422
REF_140,1.8275272
REF_141,1.8712854
REF_142,1.9107823
REF_143,1.7913477
REF_144,1.9167674
REF_145,1.7815129
REF_146,1.9253761
REF_147,1.9583023
REF_148,1.9717751
REF_149,1.8480898
SSA_150,1.9355742
SSA_151,1.6190558
SSA_152,1.7508133
SSA_153,1.7917587
SSA_154,1.8917304
SSA_155,1.81695
SSA_156,1.8880063
SSA_157,1.6387401
SSA_158,1.9285566
SSA_159,1.9443372
SSA_160,1.4719246
SSA_161,1.9089463
SSA_162,2.023957
SSA_163,1.9293242
SSA_164,1.8334904
SSA_165,1.9204775
SSA_166,0
SSA_167,2.0199078
SSA_168,1.8746044
SSA_169,1.9561056
SSA_170,1.8480067
SSA_171,1.9495121
SSA_172,1.9048352
SSA_173,1.9995233
SSA_174,1.9081545
SSA_175,2.0802933
SSA_176,1.8320672
SSA_177,1.9001585
SSA_178,1.9760962
SSA_179,1.8551404
SSA_180,1.8465089
SSA_181,1.6707403
SSA_182,1.8240037
USA_183,1.848163
USA_184,1.8914231
USA_185,1.9099734
USA_186,1.7557812
USA_187,1.9232383
USA_188,1.9575314
USA_189,1.9093797
USA_190,1.7731061
USA_191,1.8777299
USA_192,1.8208243
USA_193,1.8965486
USA_194,1.9156494
USA_195,1.4688965
USA_196,1.9350352
USA_197,1.8830078
USA_198,1.8030399
USA_199,1.8694152
USA_200,1.8775678
