* description: Form 3d per-cluster regional gamma adjustment (mapped from region)
* unit: 1 (log10 scale)
* note: effective_gamma = base_gamma + this_value
* origin: tasks/pipeline/06_export_for_magpie.R
* creation date: Sun Feb 15 20:55:06 2026
CAZ_1,0
CAZ_2,0
CAZ_3,0
CAZ_4,0
CAZ_5,0
CHA_10,-0.3093256
CHA_11,-0.3093256
CHA_12,-0.3093256
CHA_13,-0.3093256
CHA_14,-0.3093256
CHA_15,-0.3093256
CHA_16,-0.3093256
CHA_17,-0.3093256
CHA_18,-0.3093256
CHA_19,-0.3093256
CHA_20,-0.3093256
CHA_21,-0.3093256
CHA_22,-0.3093256
CHA_23,-0.3093256
CHA_24,-0.3093256
CHA_6,-0.3093256
CHA_7,-0.3093256
CHA_8,-0.3093256
CHA_9,-0.3093256
EUR_25,0.5820446
EUR_26,0.5820446
EUR_27,0.5820446
EUR_28,0.5820446
EUR_29,0.5820446
EUR_30,0.5820446
EUR_31,0.5820446
EUR_32,0.5820446
EUR_33,0.5820446
EUR_34,0.5820446
EUR_35,0.5820446
EUR_36,0.5820446
IND_37,-0.5340171
IND_38,-0.5340171
IND_39,-0.5340171
IND_40,-0.5340171
IND_41,-0.5340171
IND_42,-0.5340171
IND_43,-0.5340171
IND_44,-0.5340171
IND_45,-0.5340171
IND_46,-0.5340171
IND_47,-0.5340171
IND_48,-0.5340171
JPN_49,0.3568785
JPN_50,0.3568785
JPN_51,0.3568785
JPN_52,0.3568785
JPN_53,0.3568785
JPN_54,0.3568785
JPN_55,0.3568785
LAM_56,0.8095532
LAM_57,0.8095532
LAM_58,0.8095532
LAM_59,0.8095532
LAM_60,0.8095532
LAM_61,0.8095532
LAM_62,0.8095532
LAM_63,0.8095532
LAM_64,0.8095532
LAM_65,0.8095532
LAM_66,0.8095532
LAM_67,0.8095532
LAM_68,0.8095532
LAM_69,0.8095532
LAM_70,0.8095532
LAM_71,0.8095532
LAM_72,0.8095532
LAM_73,0.8095532
LAM_74,0.8095532
LAM_75,0.8095532
LAM_76,0.8095532
LAM_77,0.8095532
LAM_78,0.8095532
LAM_79,0.8095532
LAM_80,0.8095532
LAM_81,0.8095532
LAM_82,0.8095532
LAM_83,0.8095532
LAM_84,0.8095532
LAM_85,0.8095532
LAM_86,0.8095532
LAM_87,0.8095532
LAM_88,0.8095532
MEA_100,0.1096204
MEA_101,0.1096204
MEA_102,0.1096204
MEA_103,0.1096204
MEA_104,0.1096204
MEA_105,0.1096204
MEA_106,0.1096204
MEA_107,0.1096204
MEA_108,0.1096204
MEA_109,0.1096204
MEA_110,0.1096204
MEA_111,0.1096204
MEA_112,0.1096204
MEA_113,0.1096204
MEA_89,0.1096204
MEA_90,0.1096204
MEA_91,0.1096204
MEA_92,0.1096204
MEA_93,0.1096204
MEA_94,0.1096204
MEA_95,0.1096204
MEA_96,0.1096204
MEA_97,0.1096204
MEA_98,0.1096204
MEA_99,0.1096204
NEU_114,0.4924244
NEU_115,0.4924244
NEU_116,0.4924244
NEU_117,0.4924244
NEU_118,0.4924244
NEU_119,0.4924244
NEU_120,0.4924244
NEU_121,0.4924244
OAS_122,0.008163
OAS_123,0.008163
OAS_124,0.008163
OAS_125,0.008163
OAS_126,0.008163
OAS_127,0.008163
OAS_128,0.008163
OAS_129,0.008163
OAS_130,0.008163
OAS_131,0.008163
OAS_132,0.008163
OAS_133,0.008163
OAS_134,0.008163
OAS_135,0.008163
OAS_136,0.008163
OAS_137,0.008163
REF_138,-0.2078133
REF_139,-0.2078133
REF_140,-0.2078133
REF_141,-0.2078133
REF_142,-0.2078133
REF_143,-0.2078133
REF_144,-0.2078133
REF_145,-0.2078133
REF_146,-0.2078133
REF_147,-0.2078133
REF_148,-0.2078133
REF_149,-0.2078133
SSA_150,0.8099157
SSA_151,0.8099157
SSA_152,0.8099157
SSA_153,0.8099157
SSA_154,0.8099157
SSA_155,0.8099157
SSA_156,0.8099157
SSA_157,0.8099157
SSA_158,0.8099157
SSA_159,0.8099157
SSA_160,0.8099157
SSA_161,0.8099157
SSA_162,0.8099157
SSA_163,0.8099157
SSA_164,0.8099157
SSA_165,0.8099157
SSA_166,0.8099157
SSA_167,0.8099157
SSA_168,0.8099157
SSA_169,0.8099157
SSA_170,0.8099157
SSA_171,0.8099157
SSA_172,0.8099157
SSA_173,0.8099157
SSA_174,0.8099157
SSA_175,0.8099157
SSA_176,0.8099157
SSA_177,0.8099157
SSA_178,0.8099157
SSA_179,0.8099157
SSA_180,0.8099157
SSA_181,0.8099157
SSA_182,0.8099157
USA_183,-0.0408912
USA_184,-0.0408912
USA_185,-0.0408912
USA_186,-0.0408912
USA_187,-0.0408912
USA_188,-0.0408912
USA_189,-0.0408912
USA_190,-0.0408912
USA_191,-0.0408912
USA_192,-0.0408912
USA_193,-0.0408912
USA_194,-0.0408912
USA_195,-0.0408912
USA_196,-0.0408912
USA_197,-0.0408912
USA_198,-0.0408912
USA_199,-0.0408912
USA_200,-0.0408912
